0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,12.0,0.0,3.0,1.0,1.0,0.0,10.0,2.0,2.0,9.0,2.0,15.0,14.0,0.0,6.0,0.0,8.0,9.0,0.0,0.0,17.0,1.0,0.0,1.0
4.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,7.0,3.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,5.0,0.0,10.0,3.0,3.0,0.0,1.0,3.0,4.0,0.0,4.0,3.0,3.0,7.0,7.0,0.0,7.0,1.0,3.0,1.0,0.0,0.0,8.0,0.0,7.0,16.0,8.0,10.0,18.0,1.0,5.0,0.0,7.0,5.0,9.0,0.0,33.0,11.0,0.0,12.0
0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,4.0,0.0,7.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,1.0,8.0,1.0,10.0,5.0,0.0,3.0,0.0,1.0,1.0,8.0,0.0,4.0,0.0,0.0,1.0
0.0,3.0,0.0,5.0,0.0,7.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,8.0,1.0,0.0,0.0,2.0,6.0,3.0,1.0,6.0,3.0,0.0,4.0,12.0,0.0,5.0,0.0,0.0,6.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,23.0,6.0,0.0,0.0,0.0,13.0,3.0,0.0,9.0,13.0,3.0,21.0,1.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,5.0,20.0,0.0,9.0,19.0,0.0,4.0,0.0,4.0,1.0,7.0,0.0,20.0,7.0,0.0,7.0
0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,4.0,5.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,14.0,3.0,4.0,6.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,13.0,2.0,25.0,6.0,0.0,4.0,0.0,1.0,1.0,10.0,0.0,19.0,5.0,0.0,5.0
1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,4.0,15.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,32.0,0.0,2.0,16.0,1.0,25.0,9.0,0.0,0.0,0.0,1.0,3.0,17.0,0.0,10.0,0.0,0.0,2.0
1.0,5.0,0.0,4.0,4.0,4.0,7.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,8.0,7.0,12.0,7.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,8.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,10.0,0.0,0.0,4.0,2.0,0.0,22.0,0.0,0.0,16.0,15.0,0.0,21.0,0.0,15.0,7.0,2.0,0.0,54.0,0.0,19.0,11.0,0.0,38.0,7.0,0.0,0.0,0.0,11.0,15.0,29.0,0.0,23.0,4.0,0.0,7.0
1.0,6.0,0.0,9.0,0.0,2.0,1.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,16.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,6.0,0.0,0.0,5.0,3.0,0.0,3.0,14.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,3.0,2.0,4.0,14.0,0.0,1.0,0.0,4.0,21.0,11.0,0.0,48.0,7.0,0.0,5.0
5.0,4.0,0.0,10.0,11.0,7.0,10.0,8.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,7.0,15.0,1.0,7.0,7.0,0.0,0.0,7.0,0.0,4.0,0.0,2.0,11.0,6.0,5.0,5.0,13.0,12.0,0.0,4.0,23.0,0.0,8.0,0.0,6.0,8.0,1.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,5.0,11.0,18.0,9.0,0.0,0.0,8.0,4.0,0.0,15.0,10.0,11.0,11.0,9.0,0.0,16.0,0.0,13.0,3.0,0.0,3.0,36.0,6.0,5.0,21.0,4.0,33.0,45.0,1.0,0.0,0.0,36.0,45.0,14.0,0.0,86.0,2.0,0.0,8.0
0.0,6.0,0.0,6.0,3.0,5.0,2.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,4.0,11.0,3.0,5.0,3.0,1.0,0.0,5.0,8.0,1.0,1.0,0.0,0.0,15.0,10.0,4.0,0.0,13.0,23.0,0.0,1.0,16.0,0.0,10.0,1.0,1.0,7.0,0.0,12.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,3.0,4.0,13.0,5.0,0.0,2.0,2.0,3.0,0.0,26.0,5.0,3.0,17.0,22.0,1.0,25.0,0.0,6.0,6.0,0.0,3.0,55.0,4.0,7.0,27.0,1.0,31.0,46.0,2.0,7.0,0.0,5.0,17.0,8.0,0.0,100.0,16.0,0.0,6.0
0.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,3.0,0.0,8.0,8.0,0.0,9.0,10.0,4.0,0.0,2.0,3.0,20.0,1.0,2.0,21.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,11.0
1.0,0.0,0.0,4.0,10.0,2.0,1.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,15.0,0.0,0.0,1.0,6.0,0.0,8.0,6.0,2.0,1.0,5.0,0.0,5.0,13.0,10.0,0.0,1.0,11.0,0.0,2.0,6.0,4.0,19.0,0.0,2.0,7.0,0.0,16.0,0.0,4.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0,1.0,1.0,6.0,1.0,0.0,19.0,2.0,2.0,25.0,29.0,0.0,23.0,4.0,9.0,4.0,0.0,3.0,37.0,6.0,6.0,30.0,1.0,63.0,27.0,2.0,0.0,0.0,12.0,16.0,16.0,5.0,65.0,9.0,0.0,6.0
0.0,4.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,11.0,1.0,11.0,10.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,22.0,7.0,4.0,0.0,0.0,0.0,5.0,6.0,0.0,9.0,2.0,0.0,8.0
4.0,4.0,0.0,11.0,4.0,11.0,4.0,1.0,8.0,9.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,3.0,7.0,0.0,3.0,0.0,6.0,7.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,9.0,3.0,5.0,1.0,0.0,8.0,8.0,0.0,1.0,5.0,0.0,1.0,2.0,13.0,4.0,21.0,5.0,0.0,3.0,2.0,10.0,0.0,10.0,4.0,6.0,8.0,19.0,0.0,12.0,0.0,8.0,6.0,1.0,0.0,32.0,12.0,21.0,12.0,17.0,32.0,10.0,0.0,30.0,0.0,12.0,14.0,18.0,0.0,4.0,16.0,0.0,8.0
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,14.0,9.0,0.0,9.0,0.0,12.0,0.0,0.0,2.0,16.0,1.0,6.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,3.0,3.0,4.0,1.0,8.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,4.0,21.0,0.0,14.0,0.0,19.0,5.0,0.0,0.0,16.0,1.0,19.0,20.0,0.0,11.0,0.0,2.0,4.0,0.0,15.0,22.0,15.0,0.0,0.0,4.0,0.0,2.0
1.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,4.0,7.0,3.0,0.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,3.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,14.0,8.0,0.0,7.0,0.0,17.0,2.0,0.0,1.0,6.0,0.0,5.0,14.0,0.0,20.0,17.0,0.0,2.0,0.0,12.0,14.0,15.0,0.0,25.0,1.0,0.0,5.0
2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,11.0,6.0,1.0,2.0,12.0,0.0,13.0
8.0,7.0,0.0,6.0,1.0,11.0,3.0,3.0,4.0,16.0,3.0,2.0,0.0,2.0,0.0,9.0,0.0,0.0,5.0,1.0,5.0,8.0,11.0,6.0,2.0,14.0,7.0,8.0,0.0,14.0,11.0,3.0,0.0,28.0,2.0,4.0,8.0,0.0,4.0,7.0,17.0,0.0,7.0,10.0,24.0,2.0,0.0,0.0,29.0,2.0,9.0,4.0,11.0,8.0,8.0,1.0,10.0,2.0,5.0,0.0,8.0,6.0,20.0,25.0,8.0,0.0,2.0,11.0,7.0,0.0,6.0,5.0,10.0,12.0,17.0,0.0,35.0,2.0,32.0,24.0,1.0,3.0,75.0,7.0,40.0,21.0,0.0,8.0,30.0,7.0,32.0,2.0,37.0,23.0,46.0,0.0,116.0,22.0,1.0,19.0
